State,Year,Population,Violent_crime_total,Murder_and_nonnegligent_Manslaughter,Murder_per100000,Legacy_rape_/1,Revised_rape_/2,Robbery,Aggravated_assault,State_code
Vermont,1991,567000,662,12,2.1164021164,173,NA,67,410,VT
Vermont,1992,570000,624,12,2.1052631579,142,NA,51,419,VT
Vermont,1993,576000,658,21,3.6458333333,229,NA,52,356,VT
Vermont,1994,580000,562,6,1.0344827586,160,NA,71,325,VT
Vermont,1995,585000,692,13,2.2222222222,165,NA,64,450,VT
Vermont,1996,589000,714,11,1.8675721562,159,NA,91,453,VT
Vermont,1997,589000,705,9,1.5280135823,156,NA,79,461,VT
Vermont,1998,591000,628,13,2.1996615905,163,NA,56,396,VT
Vermont,1999,593740,676,17,2.8632061172,136,NA,65,458,VT
Vermont,2000,608827,691,9,1.4782524428,140,NA,117,425,VT
Vermont,2001,612978,644,7,1.1419659433,107,NA,107,423,VT
Vermont,2002,616408,658,13,2.1089927451,126,NA,77,442,VT
Vermont,2003,619343,707,15,2.421921294,126,NA,62,504,VT
Vermont,2004,621233,713,16,2.5755231934,160,NA,78,459,VT
Vermont,2005,622387,782,8,1.2853738912,153,NA,76,545,VT
Vermont,2006,623908,905,14,2.243920578,173,NA,114,604,VT
Vermont,2007,621254,802,13,2.0925418589,128,NA,79,582,VT
Vermont,2008,621270,854,17,2.7363304199,133,NA,93,611,VT
Vermont,2009,621760,837,8,1.2866700978,132,NA,111,586,VT
Vermont,2010,625909,820,7,1.1183734377,141,NA,76,596,VT
Vermont,2011,626592,925,11,1.7555283183,146,NA,99,669,VT
Vermont,2012,625953,891,8,1.2780512275,131,NA,114,638,VT
Vermont,2013,626855,775,10,1.5952652527,113,136,75,554,VT
Vermont,2014,626562,622,10,1.5960112487,99,110,70,432,VT
Virginia,1960,3966949,7286,487,12.2764371309,319,NA,1042,5438,VA
Virginia,1961,4059000,7555,349,8.5981768909,414,NA,1065,5727,VA
Virginia,1962,4177000,7720,362,8.6665070625,342,NA,1070,5946,VA
Virginia,1963,4331000,8259,307,7.0884322327,415,NA,1267,6270,VA
Virginia,1964,4378000,10561,367,8.3828232069,506,NA,1517,8171,VA
Virginia,1965,4457000,10145,365,8.1893650438,536,NA,1780,7464,VA
Virginia,1966,4507000,10399,364,8.0763257156,540,NA,2006,7489,VA
Virginia,1967,4536000,10328,411,9.0608465608,601,NA,2397,6919,VA
Virginia,1968,4597000,12821,473,10.2893191212,716,NA,3027,8605,VA
Virginia,1969,4669000,12433,341,7.3034911116,766,NA,3782,7544,VA
Virginia,1970,4648494,14040,483,10.3904619432,796,NA,4437,8324,VA
Virginia,1971,4714000,15384,475,10.0763682647,1006,NA,5033,8870,VA
Virginia,1972,4764000,16483,561,11.7758186398,1034,NA,5408,9480,VA
Virginia,1973,4811000,16007,503,10.4552068177,1104,NA,5044,9356,VA
Virginia,1974,4908000,17514,522,10.6356968215,1269,NA,6253,9470,VA
Virginia,1975,4967000,18917,570,11.4757398832,1194,NA,6878,10275,VA
Virginia,1976,5032000,15485,476,9.4594594595,1115,NA,5444,8450,VA
Virginia,1977,5135000,14893,460,8.9581304771,1199,NA,4727,8507,VA
Virginia,1978,5148000,14743,452,8.7801087801,1168,NA,5000,8123,VA
Virginia,1979,5197000,15642,447,8.6011160285,1407,NA,5799,7989,VA
Virginia,1980,5323412,16355,459,8.6222896143,1458,NA,6392,8046,VA
Virginia,1981,5426000,17456,464,8.5514190933,1478,NA,7229,8285,VA
Virginia,1982,5491000,16970,405,7.3757057002,1366,NA,6708,8491,VA
Virginia,1983,5550000,16236,387,6.972972973,1370,NA,6132,8347,VA
Virginia,1984,5636000,16660,434,7.7004968062,1503,NA,5765,8958,VA
Virginia,1985,5706000,16813,405,7.0977917981,1551,NA,5720,9137,VA
Virginia,1986,5787000,17708,411,7.1021254536,1533,NA,6118,9646,VA
Virginia,1987,5904000,17414,437,7.4017615176,1537,NA,6244,9196,VA
Virginia,1988,5996000,17940,468,7.805203469,1622,NA,6748,9102,VA
Virginia,1989,6098000,19057,480,7.8714332568,1638,NA,6494,10445,VA
Virginia,1990,6187358,21694,545,8.8082829537,1915,NA,7626,11608,VA
Virginia,1991,6286000,23459,583,9.2745784283,1879,NA,8651,12346,VA
Virginia,1992,6377000,23907,564,8.8442841462,2008,NA,8787,12548,VA
Virginia,1993,6491000,24160,539,8.3038052688,2083,NA,9216,12322,VA
Virginia,1994,6552000,23437,571,8.7148962149,1868,NA,8704,12294,VA
Virginia,1995,6618000,23921,503,7.6004835298,1799,NA,8718,12901,VA
Virginia,1996,6675000,22782,500,7.4906367041,1783,NA,8181,12318,VA
Virginia,1997,6734000,23249,488,7.2468072468,1819,NA,8384,12558,VA
Virginia,1998,6791000,22115,422,6.2141069062,1810,NA,7171,12712,VA
Virginia,1999,6872912,21626,392,5.7035504019,1720,NA,6947,12567,VA
Virginia,2000,7078515,19943,401,5.665030024,1616,NA,6295,11631,VA
Virginia,2001,7196750,20939,364,5.0578386077,1770,NA,6860,11945,VA
Virginia,2002,7287829,21256,388,5.323944895,1839,NA,6961,12068,VA
Virginia,2003,7365284,20490,416,5.648118932,1807,NA,6713,11554,VA
Virginia,2004,7481332,20608,390,5.2129754434,1816,NA,6899,11503,VA
Virginia,2005,7564327,21434,458,6.054735603,1763,NA,7495,11718,VA
Virginia,2006,7642884,21683,403,5.2728786673,1829,NA,7779,11672,VA
Virginia,2007,7712091,21035,415,5.3811605698,1793,NA,7696,11131,VA
Virginia,2008,7769089,20031,370,4.7624631408,1794,NA,7470,10397,VA
Virginia,2009,7882590,18195,370,4.6938886838,1572,NA,6342,9911,VA
Virginia,2010,8023953,17184,376,4.6859696212,1580,NA,5678,9550,VA
Virginia,2011,8104384,16014,304,3.7510562185,1591,NA,5425,8694,VA
Virginia,2012,8186628,15676,322,3.9332433329,1505,NA,4718,9131,VA
Virginia,2013,8270345,16355,320,3.8692460834,1476,2350,4574,9111,VA
Virginia,2014,8326289,16340,338,4.0594315187,1432,2310,4292,9400,VA
Washington,1960,2853214,1616,61,2.1379398811,166,NA,886,503,WA
Washington,1961,2902000,1687,63,2.1709166092,180,NA,902,542,WA
Washington,1962,3006000,1913,74,2.4617431803,189,NA,912,738,WA
Washington,1963,3050000,2034,76,2.4918032787,196,NA,914,848,WA
Washington,1964,2984000,2761,72,2.4128686327,229,NA,850,1610,WA
Washington,1965,2990000,3081,67,2.2408026756,304,NA,905,1805,WA
Washington,1966,2980000,3673,75,2.5167785235,346,NA,1094,2158,WA
Washington,1967,3087000,4754,96,3.1098153547,387,NA,1686,2585,WA
Washington,1968,3276000,6970,118,3.601953602,561,NA,3223,3068,WA
Washington,1969,3402000,8243,124,3.644914756,660,NA,3844,3615,WA
Washington,1970,3409169,7546,120,3.5199193704,613,NA,3189,3624,WA
Washington,1971,3449000,8155,130,3.7692084662,612,NA,3219,4194,WA
Washington,1972,3443000,8627,146,4.2404879466,749,NA,3016,4716,WA
Washington,1973,3429000,9309,137,3.9953339166,897,NA,3302,4973,WA
Washington,1974,3476000,12036,179,5.1495972382,1008,NA,4015,6834,WA
Washington,1975,3544000,13851,202,5.6997742664,1160,NA,4395,8094,WA
Washington,1976,3612000,14036,154,4.2635658915,1238,NA,4317,8327,WA
Washington,1977,3658000,13714,159,4.3466375068,1447,NA,3886,8222,WA
Washington,1978,3774000,15296,175,4.6369899311,1556,NA,4719,8846,WA
Washington,1979,3926000,17064,187,4.763117677,1821,NA,4739,10317,WA
Washington,1980,4113331,19098,225,5.4700193104,2169,NA,5558,11146,WA
Washington,1981,4212000,18839,213,5.056980057,2115,NA,5475,11036,WA
Washington,1982,4245000,17251,185,4.3580683157,1947,NA,5003,10116,WA
Washington,1983,4300000,15986,212,4.9302325581,1923,NA,4533,9318,WA
Washington,1984,4349000,17676,202,4.6447459186,2176,NA,5247,10051,WA
Washington,1985,4409000,18757,231,5.2392832842,2420,NA,5821,10285,WA
Washington,1986,4463000,19505,223,4.996639032,2382,NA,6031,10869,WA
Washington,1987,4538000,19945,256,5.6412516527,2370,NA,6417,10902,WA
Washington,1988,4619000,21543,264,5.7155228404,2611,NA,6738,11930,WA
Washington,1989,4761000,22460,209,4.3898340685,2938,NA,6672,12641,WA
Washington,1990,4866692,24410,238,4.8903855021,3115,NA,6326,14731,WA
Washington,1991,5018000,26224,211,4.204862495,3529,NA,7303,15181,WA
Washington,1992,5136000,27454,258,5.023364486,3697,NA,7178,16321,WA
Washington,1993,5255000,27040,271,5.1569933397,3384,NA,7204,16181,WA
Washington,1994,5343000,27317,294,5.5025266704,3230,NA,7464,16329,WA
Washington,1995,5431000,26300,275,5.0635242129,3214,NA,7209,15602,WA
Washington,1996,5533000,23857,255,4.6087113682,2828,NA,6587,14187,WA
Washington,1997,5610000,24724,244,4.3493761141,2885,NA,6734,14864,WA
Washington,1998,5689000,24380,224,3.9374230972,2740,NA,6577,14839,WA
Washington,1999,5756361,21716,171,2.9706267553,2711,NA,5808,13026,WA
Washington,2000,5894121,21788,196,3.3253474097,2737,NA,5812,13043,WA
Washington,2001,5993390,21258,179,2.986623597,2600,NA,5934,12545,WA
Washington,2002,6067060,20964,184,3.0327704028,2734,NA,5797,12249,WA
Washington,2003,6131298,21272,182,2.9683763536,2863,NA,5718,12509,WA
Washington,2004,6207046,21330,190,3.0610374081,2857,NA,5866,12417,WA
Washington,2005,6291899,21745,205,3.2581578312,2811,NA,5788,12941,WA
Washington,2006,6395798,22303,197,3.0801473092,2748,NA,6424,12934,WA
Washington,2007,6468424,21768,174,2.6899906376,2653,NA,6079,12862,WA
Washington,2008,6549224,21888,193,2.9469140161,2653,NA,6419,12623,WA
Washington,2009,6664195,22412,190,2.8510570294,2583,NA,6711,12928,WA
Washington,2010,6742950,21138,154,2.2838668535,2579,NA,5929,12476,WA
Washington,2011,6823267,20152,163,2.3888849726,2320,NA,5627,12042,WA
Washington,2012,6895318,20553,217,3.1470629781,2250,NA,5801,12285,WA
Washington,2013,6973742,20223,167,2.3946971368,2072,2604,5829,11623,WA
Washington,2014,7061530,20136,174,2.4640552402,2171,2695,5640,11627,WA
West Virginia,1960,1860421,1200,81,4.3538532407,78,NA,238,803,WV
West Virginia,1961,1850000,1167,82,4.4324324324,81,NA,216,788,WV
West Virginia,1962,1773000,1146,66,3.7225042301,75,NA,273,732,WV
West Virginia,1963,1778000,1185,95,5.3430821147,74,NA,260,756,WV
West Virginia,1964,1797000,1359,67,3.7284362827,89,NA,303,900,WV
West Virginia,1965,1812000,1413,72,3.9735099338,77,NA,261,1003,WV
West Virginia,1966,1794000,1613,76,4.2363433668,91,NA,342,1104,WV
West Virginia,1967,1798000,1744,83,4.616240267,85,NA,347,1229,WV
West Virginia,1968,1805000,1959,99,5.4847645429,79,NA,460,1321,WV
West Virginia,1969,1819000,1766,102,5.6074766355,93,NA,347,1224,WV
West Virginia,1970,1744237,2158,109,6.2491507748,116,NA,476,1457,WV
West Virginia,1971,1752000,2311,113,6.4497716895,87,NA,620,1491,WV
West Virginia,1972,1781000,2299,109,6.120157215,146,NA,562,1482,WV
West Virginia,1973,1794000,2219,103,5.7413600892,166,NA,501,1449,WV
West Virginia,1974,1791000,2460,108,6.0301507538,179,NA,631,1542,WV
West Virginia,1975,1803000,2915,133,7.3765945646,168,NA,820,1794,WV
West Virginia,1976,1821000,2761,122,6.6996155958,188,NA,692,1759,WV
West Virginia,1977,1859000,2832,112,6.0247444863,246,NA,784,1690,WV
West Virginia,1978,1860000,3120,127,6.8279569892,273,NA,862,1858,WV
West Virginia,1979,1878000,3156,128,6.8157614483,291,NA,825,1912,WV
West Virginia,1980,1930787,3547,138,7.1473445802,306,NA,936,2167,WV
West Virginia,1981,1951000,3410,118,6.0481804203,289,NA,979,2024,WV
West Virginia,1982,1948000,3405,102,5.2361396304,302,NA,970,2031,WV
West Virginia,1983,1965000,3375,96,4.8854961832,263,NA,869,2147,WV
West Virginia,1984,1952000,3283,86,4.4057377049,305,NA,744,2148,WV
West Virginia,1985,1936000,3214,73,3.770661157,359,NA,728,2054,WV
West Virginia,1986,1919000,3156,114,5.9405940594,362,NA,787,1893,WV
West Virginia,1987,1897000,2605,92,4.8497627833,429,NA,591,1493,WV
West Virginia,1988,1884000,2476,93,4.9363057325,353,NA,644,1386,WV
West Virginia,1989,1857000,2724,121,6.5158858374,347,NA,793,1463,WV
West Virginia,1990,1793477,3036,102,5.6872767256,423,NA,680,1831,WV
West Virginia,1991,1801000,3440,111,6.163242643,415,NA,779,2135,WV
West Virginia,1992,1812000,3833,115,6.3465783664,393,NA,788,2537,WV
West Virginia,1993,1820000,3793,126,6.9230769231,365,NA,782,2520,WV
West Virginia,1994,1822000,3931,99,5.4335894621,370,NA,772,2690,WV
West Virginia,1995,1828000,3842,89,4.8687089716,388,NA,781,2584,WV
West Virginia,1996,1826000,3836,69,3.7787513691,358,NA,737,2672,WV
West Virginia,1997,1816000,3971,75,4.1299559471,355,NA,782,2759,WV
West Virginia,1998,1811000,4503,78,4.3070127002,339,NA,676,3410,WV
West Virginia,1999,1806928,6336,79,4.3720613107,337,NA,661,5259,WV
West Virginia,2000,1808344,5723,46,2.5437637972,331,NA,749,4597,WV
West Virginia,2001,1800975,5035,40,2.2210191702,320,NA,707,3968,WV
West Virginia,2002,1804884,4221,57,3.1580976949,328,NA,657,3179,WV
West Virginia,2003,1811440,4627,73,4.0299430288,311,NA,701,3542,WV
West Virginia,2004,1812548,5110,68,3.7516247846,346,NA,774,3922,WV
West Virginia,2005,1814083,4968,82,4.5201900905,335,NA,816,3735,WV
West Virginia,2006,1818470,5113,80,4.3993027105,404,NA,853,3776,WV
West Virginia,2007,1812035,5016,65,3.5871271802,388,NA,847,3716,WV
West Virginia,2008,1814468,5006,67,3.6925423871,389,NA,896,3654,WV
West Virginia,2009,1819777,5554,84,4.6159501961,470,NA,914,4086,WV
West Virginia,2010,1854368,5586,58,3.1277502632,362,NA,776,4390,WV
West Virginia,2011,1854908,5497,87,4.6902595708,372,NA,802,4236,WV
West Virginia,2012,1856680,5943,70,3.7701704117,415,NA,835,4623,WV
West Virginia,2013,1853595,5657,62,3.3448514913,367,700,653,4242,WV
West Virginia,2014,1850326,5588,74,3.9992952593,285,505,651,4358,WV
Wisconsin,1960,3951777,1261,50,1.2652535809,109,NA,327,775,WI
Wisconsin,1961,4022000,1268,63,1.5663848831,101,NA,361,743,WI
Wisconsin,1962,4092000,1174,37,0.9042033236,98,NA,348,691,WI
Wisconsin,1963,4061000,1312,70,1.7237133711,115,NA,393,734,WI
Wisconsin,1964,4107000,1762,60,1.4609203798,124,NA,451,1127,WI
Wisconsin,1965,4144000,1911,64,1.5444015444,149,NA,475,1223,WI
Wisconsin,1966,4161000,1984,80,1.9226147561,151,NA,537,1216,WI
Wisconsin,1967,4189000,2948,80,1.9097636667,194,NA,1171,1503,WI
Wisconsin,1968,4213000,3400,92,2.1837170662,262,NA,1394,1652,WI
Wisconsin,1969,4233000,3411,87,2.0552799433,305,NA,1196,1823,WI
Wisconsin,1970,4417933,3792,88,1.9918817239,296,NA,1462,1946,WI
Wisconsin,1971,4476000,3957,126,2.8150134048,341,NA,1411,2079,WI
Wisconsin,1972,4520000,4358,126,2.7876106195,376,NA,1661,2195,WI
Wisconsin,1973,4569000,5273,119,2.6045086452,492,NA,2226,2436,WI
Wisconsin,1974,4566000,6411,138,3.0223390276,514,NA,3025,2734,WI
Wisconsin,1975,4607000,6992,150,3.2559149121,490,NA,3381,2971,WI
Wisconsin,1976,4609000,6345,140,3.0375352571,542,NA,2734,2929,WI
Wisconsin,1977,4651000,6117,130,2.7950978284,600,NA,2426,2961,WI
Wisconsin,1978,4679000,6184,118,2.5219063903,677,NA,2336,3053,WI
Wisconsin,1979,4720000,7839,160,3.3898305085,758,NA,2857,4064,WI
Wisconsin,1980,4680917,8546,136,2.9054136187,697,NA,3310,4403,WI
Wisconsin,1981,4739000,8904,161,3.3973412112,745,NA,3249,4749,WI
Wisconsin,1982,4765000,9077,148,3.1059811123,680,NA,3393,4856,WI
Wisconsin,1983,4751000,9070,131,2.7573142496,861,NA,3415,4663,WI
Wisconsin,1984,4766000,9367,117,2.4548887956,790,NA,3167,5293,WI
Wisconsin,1985,4775000,9880,135,2.8272251309,875,NA,3351,5519,WI
Wisconsin,1986,4785000,12339,149,3.1138975967,961,NA,3483,7746,WI
Wisconsin,1987,4807000,12014,168,3.4949032661,954,NA,3192,7700,WI
Wisconsin,1988,4858000,10414,144,2.9641827913,965,NA,3258,6047,WI
Wisconsin,1989,4867000,10834,176,3.6161906719,993,NA,3659,6006,WI
Wisconsin,1990,4891769,12948,225,4.599563062,1013,NA,5514,6196,WI
Wisconsin,1991,4955000,13723,239,4.8234106963,1259,NA,5895,6330,WI
Wisconsin,1992,5007000,13806,218,4.3539045337,1315,NA,5997,6276,WI
Wisconsin,1993,5038000,13321,222,4.40651052,1269,NA,5714,6116,WI
Wisconsin,1994,5082000,13748,227,4.4667453758,1192,NA,5739,6590,WI
Wisconsin,1995,5123000,14399,219,4.2748389615,1194,NA,5384,7602,WI
Wisconsin,1996,5160000,13039,204,3.9534883721,1086,NA,4982,6767,WI
Wisconsin,1997,5170000,13988,205,3.9651837524,1048,NA,5214,7521,WI
Wisconsin,1998,5224000,13009,190,3.6370597243,1037,NA,4474,7308,WI
Wisconsin,1999,5250446,12908,179,3.409234187,1055,NA,4449,7225,WI
Wisconsin,2000,5363675,12700,169,3.150824761,1165,NA,4537,6829,WI
Wisconsin,2001,5405947,12486,192,3.551644143,1142,NA,4444,6708,WI
Wisconsin,2002,5439692,12238,154,2.8310426399,1237,NA,4713,6134,WI
Wisconsin,2003,5474290,12104,183,3.3428992618,1202,NA,4397,6322,WI
Wisconsin,2004,5503533,11548,154,2.7982025364,1136,NA,4067,6191,WI
Wisconsin,2005,5527644,13367,206,3.7267233563,1135,NA,4555,7471,WI
Wisconsin,2006,5556506,15899,165,2.9694919793,1233,NA,5564,8937,WI
Wisconsin,2007,5601640,16330,185,3.3026042373,1227,NA,5480,9438,WI
Wisconsin,2008,5627967,15507,146,2.5941872083,1128,NA,5163,9070,WI
Wisconsin,2009,5654774,14650,146,2.5818892143,1118,NA,4904,8482,WI
Wisconsin,2010,5691659,14167,155,2.7232833169,1191,NA,4516,8305,WI
Wisconsin,2011,5709843,14268,138,2.416879063,1190,NA,4600,8340,WI
Wisconsin,2012,5724554,16254,169,2.9521950531,1228,NA,4692,10165,WI
Wisconsin,2013,5742953,16118,163,2.8382610828,1308,1836,4834,9285,WI
Wisconsin,2014,5757564,16714,165,2.8657953259,1168,1674,5066,9809,WI
Wyoming,1960,330066,362,16,4.8475153454,23,NA,176,147,WY
Wyoming,1961,338000,288,11,3.2544378698,12,NA,121,144,WY
Wyoming,1962,365000,156,12,3.2876712329,28,NA,51,65,WY
Wyoming,1963,337000,213,12,3.5608308605,21,NA,72,108,WY
Wyoming,1964,343000,285,19,5.5393586006,35,NA,46,185,WY
Wyoming,1965,340000,257,10,2.9411764706,39,NA,61,147,WY
Wyoming,1966,329000,273,16,4.8632218845,40,NA,69,148,WY
Wyoming,1967,315000,294,15,4.7619047619,23,NA,43,213,WY
Wyoming,1968,315000,278,20,6.3492063492,28,NA,39,191,WY
Wyoming,1969,320000,286,33,10.3125,37,NA,51,165,WY
Wyoming,1970,332416,376,19,5.7157296881,41,NA,73,243,WY
Wyoming,1971,340000,532,18,5.2941176471,47,NA,68,399,WY
Wyoming,1972,345000,511,14,4.0579710145,48,NA,117,332,WY
Wyoming,1973,353000,763,24,6.7988668555,55,NA,116,568,WY
Wyoming,1974,359000,519,18,5.0139275766,55,NA,153,293,WY
Wyoming,1975,374000,764,38,10.1604278075,64,NA,185,477,WY
Wyoming,1976,390000,851,27,6.9230769231,97,NA,114,613,WY
Wyoming,1977,406000,978,22,5.4187192118,89,NA,161,706,WY
Wyoming,1978,424000,1189,30,7.0754716981,100,NA,204,855,WY
Wyoming,1979,450000,1579,41,9.1111111111,124,NA,190,1224,WY
Wyoming,1980,468954,1841,29,6.1839754006,134,NA,208,1470,WY
Wyoming,1981,492000,2116,27,5.487804878,174,NA,206,1709,WY
Wyoming,1982,502000,1527,46,9.1633466135,136,NA,172,1173,WY
Wyoming,1983,514000,1219,30,5.8365758755,110,NA,153,926,WY
Wyoming,1984,511000,1237,17,3.3268101761,107,NA,118,995,WY
Wyoming,1985,509000,1307,22,4.3222003929,114,NA,102,1069,WY
Wyoming,1986,507000,1486,27,5.325443787,111,NA,114,1234,WY
Wyoming,1987,490000,1387,10,2.0408163265,154,NA,98,1125,WY
Wyoming,1988,471000,1479,12,2.5477707006,113,NA,71,1283,WY
Wyoming,1989,475000,1227,21,4.4210526316,134,NA,81,991,WY
Wyoming,1990,453588,1367,22,4.850216496,134,NA,72,1139,WY
Wyoming,1991,460000,1427,15,3.2608695652,119,NA,79,1214,WY
Wyoming,1992,466000,1489,17,3.6480686695,163,NA,84,1225,WY
Wyoming,1993,470000,1345,16,3.4042553191,161,NA,81,1087,WY
Wyoming,1994,476000,1297,16,3.3613445378,160,NA,79,1042,WY
Wyoming,1995,480000,1220,10,2.0833333333,165,NA,86,959,WY
Wyoming,1996,481000,1201,16,3.3264033264,140,NA,98,947,WY
Wyoming,1997,480000,1225,17,3.5416666667,137,NA,85,986,WY
Wyoming,1998,481000,1191,23,4.7817047817,133,NA,78,957,WY
Wyoming,1999,479602,1115,11,2.2935684171,137,NA,74,893,WY
Wyoming,2000,493782,1316,12,2.4302222438,160,NA,70,1074,WY
Wyoming,2001,493754,1272,9,1.8227700434,153,NA,84,1026,WY
Wyoming,2002,498830,1364,15,3.0070364653,148,NA,93,1108,WY
Wyoming,2003,502111,1314,14,2.788228101,136,NA,84,1080,WY
Wyoming,2004,505887,1163,11,2.1743986305,112,NA,67,973,WY
Wyoming,2005,508798,1172,14,2.751583143,122,NA,78,958,WY
